Date and time of GPS data in UTC, FileName GPS signal acquisition time
Date (mm/dd/yyyy),Time,Num Satellites,Position Uncertainty (m),Latitude (Deg N),Longitude (Deg W),Speed (kts),Heading (Deg N),Course (Deg N),Volts port,Amps port,charge (%) port,StatorTemp (C) port,PCBTep (C) port,Error Code port,Volts stbd,Amps stbd,charge (%) stbd,StatorTemp (C) stbd,PCBTep (C) stbd,Error Code stbd
01/03/2022,20:33:21.600,16,0.7,30.365,-89.0885,0.800772,146.513,207.623,27.84,0,91,27,27,0,27.84,0,85,25,25,0
01/03/2022,20:33:22.600,16,0.7,30.365,-89.0885,0.770744,146.161,204.432,27.86,0,91,27,27,0,27.86,0,85,25,25,0
01/03/2022,20:33:23.599,16,0.7,30.365,-89.0885,0.763939,145.753,202.911,27.87,0,91,27,27,0,27.84,0,85,24,24,0
01/03/2022,20:33:24.600,16,0.7,30.365,-89.0885,0.743767,145.27,203.081,27.84,0,91,27,27,0,27.84,0,85,25,25,0
01/03/2022,20:33:26.600,16,0.7,30.365,-89.0885,0.699939,144.29,202.363,27.86,0,91,27,27,0,27.84,0,85,24,24,0
01/03/2022,20:33:27.600,16,0.7,30.365,-89.0885,0.690534,143.804,202.161,27.86,0,91,27,27,0,27.84,0,85,24,24,0
01/03/2022,20:33:28.600,16,0.7,30.365,-89.0885,0.66674,143.312,202.453,27.86,0,91,27,27,0,27.86,0,85,24,24,0
01/03/2022,20:33:29.599,16,0.7,30.365,-89.0885,0.63963,142.859,201.575,27.84,0,91,27,27,0,27.86,0,85,24,24,0
01/03/2022,20:33:30.799,16,0.7,30.365,-89.0885,0.623924,142.403,198.153,27.86,0,91,27,27,0,27.84,0,85,24,24,0
01/03/2022,20:33:31.600,16,0.7,30.365,-89.0885,0.60979,141.93,198.781,27.84,0,91,27,27,0,27.87,0,85,24,24,0
01/03/2022,20:33:32.799,16,0.7,30.365,-89.0885,0.599775,141.484,195.027,27.84,0,91,27,27,0,27.83,0,85,24,24,0
01/03/2022,20:33:33.600,16,0.7,30.3649,-89.0885,0.59737,141.023,193.358,27.84,0,91,27,27,0,27.84,0,85,24,24,0
01/03/2022,20:33:34.799,16,0.7,30.3649,-89.0885,0.585544,140.487,194.221,27.84,0,91,27,27,0,27.84,0,85,24,24,0
01/03/2022,20:33:36.799,16,0.7,30.3649,-89.0885,0.535742,139.469,192.574,27.84,0,91,27,27,0,27.84,0,85,24,24,0
01/03/2022,20:33:37.799,16,0.7,30.3649,-89.0885,0.514681,138.949,191.989,27.86,0,91,27,27,0,27.86,0,85,24,24,0
01/03/2022,20:33:38.799,16,0.7,30.3649,-89.0885,0.506836,138.417,189.715,27.86,0,91,26,26,0,27.84,0,85,24,24,0
01/03/2022,20:33:39.799,16,0.7,30.3649,-89.0885,0.513122,137.885,191.14,27.84,0,91,26,26,0,27.84,0,85,24,24,0
01/03/2022,20:33:40.799,16,0.7,30.3649,-89.0885,0.494687,137.106,189.499,27.83,0,91,26,26,0,27.84,0,85,24,24,0
01/03/2022,20:33:41.799,16,0.7,30.3649,-89.0885,0.342469,136.308,177.397,27.72,6.3,91,26,26,0,27.83,1.3,85,24,24,0
01/03/2022,20:33:42.799,16,0.7,30.3649,-89.0885,-1.39636,138.492,33.3582,27,43.8,91,26,26,0,26.97,45.3,85,24,24,0
01/03/2022,20:33:43.799,16,0.7,30.3649,-89.0885,-2.23848,139.491,26.5651,27.23,29.6,91,26,26,0,27.42,21.4,85,24,24,0
01/03/2022,20:33:44.799,16,0.7,30.3649,-89.0885,-1.37574,136.623,23.3049,27.7,8.3,91,27,27,0,27.63,10.4,85,24,24,0
01/03/2022,20:33:46.800,16,0.7,30.3649,-89.0885,2.552,144.658,192.448,26.9,48.2,91,27,27,0,26.94,45.9,85,25,25,0
01/03/2022,20:33:47.799,16,0.7,30.3649,-89.0885,4.01716,152.508,206.218,26.85,51.8,91,28,28,0,26.9,49.2,85,25,25,0
01/03/2022,20:33:48.799,16,0.7,30.3649,-89.0885,4.54264,158.938,212.452,27.03,0,91,28,28,0,27.16,0,85,25,25,0
01/03/2022,20:33:49.799,16,0.7,30.3649,-89.0885,3.12784,164.761,215.438,27.83,0,91,28,28,0,27.84,0,85,26,26,0
01/03/2022,20:33:50.799,16,0.7,30.3649,-89.0885,2.72529,168.047,217.115,27.77,3.6,91,28,28,0,27.77,4.2,85,26,26,0
01/03/2022,20:33:51.799,16,0.7,30.3649,-89.0886,3.10669,172.479,219.287,27.43,21.5,91,28,28,0,27.57,14.5,85,26,26,0
01/03/2022,20:33:52.800,16,0.7,30.3649,-89.0886,3.71165,177.435,224.066,27.26,29,91,28,28,0,27.06,44.2,85,26,26,0
01/03/2022,20:33:53.799,16,0.7,30.3648,-89.0886,4.03789,184.399,230.332,27.74,4,91,28,28,0,27.42,0,85,26,26,0
01/03/2022,20:33:54.799,16,0.7,30.3648,-89.0886,2.64988,188.968,233.441,27.69,7.9,91,29,29,0,27.55,13.4,85,26,26,0
01/03/2022,20:33:56.799,16,0.7,30.3648,-89.0886,-0.261264,194.303,70.891,26.97,44,91,29,29,0,26.97,44,85,26,26,0
01/03/2022,20:33:57.799,16,0.7,30.3648,-89.0886,-1.8956,191.588,55.9514,26.96,45,91,29,29,0,26.94,45.8,85,27,27,0
01/03/2022,20:33:58.799,16,0.7,30.3648,-89.0886,-2.68916,186.336,48.8686,26.88,50,91,29,29,0,26.93,46.7,85,27,27,0
01/03/2022,20:33:59.799,16,0.7,30.3649,-89.0886,-3.0623,178.447,38.1429,26.87,0,91,29,29,0,26.93,0,85,27,27,0
01/03/2022,20:34:00.799,16,0.7,30.3649,-89.0886,-2.15113,171.417,29.6229,27.81,0,91,30,30,0,27.8,0,85,28,28,0
01/03/2022,20:34:02.000,16,0.7,30.3649,-89.0886,-1.56361,165.644,22.8993,27.83,0,91,30,30,0,27.81,0,85,28,28,0
01/03/2022,20:34:02.999,16,0.7,30.3649,-89.0886,-1.24448,160.864,20.6713,27.81,0,91,30,30,0,27.83,0,85,28,28,0
01/03/2022,20:34:03.999,16,0.7,30.3649,-89.0886,-0.999931,156.163,20.1258,27.83,0.3,91,30,30,0,27.83,0,85,28,28,0
01/03/2022,20:34:05.000,16,0.7,30.3649,-89.0886,-0.790178,152.464,19.9951,27.83,0,91,30,30,0,27.83,0,85,28,28,0
01/03/2022,20:34:06.999,16,0.7,30.3649,-89.0886,-2.64014,137.853,346.199,27,42.1,91,30,30,0,27.02,41.1,85,28,28,0
01/03/2022,20:34:08.000,16,0.7,30.3649,-89.0886,-2.23567,126.226,334.839,27.69,0,91,30,30,0,27.74,4.1,85,28,28,0
01/03/2022,20:34:09.000,16,0.7,30.3649,-89.0886,-1.11031,117.941,332.358,27.42,23.3,91,30,30,0,27.34,24.9,85,28,28,0
01/03/2022,20:34:09.999,16,0.7,30.3649,-89.0886,1.3556,116.8,118.991,27.02,41.3,91,30,30,0,27.02,42.1,85,28,28,0
01/03/2022,20:34:10.999,16,0.7,30.3649,-89.0886,2.66406,120.965,135.828,27.6,0,91,31,31,0,27.16,0,85,28,28,0
01/03/2022,20:34:12.000,16,0.7,30.3649,-89.0886,2.13043,124.613,137.885,27.84,0,91,31,31,0,27.8,0.1,85,29,29,0
01/03/2022,20:34:13.000,16,0.7,30.3649,-89.0885,2.09836,127.911,139.923,27.8,0.8,91,31,31,0,27.75,2.5,85,29,29,0
01/03/2022,20:34:13.999,16,0.7,30.3649,-89.0885,1.77033,131.634,142.136,27.81,0,91,31,31,0,27.8,0,85,29,29,0
01/03/2022,20:34:14.999,16,0.7,30.3649,-89.0885,1.67112,134.704,145.09,27.83,0.4,91,31,31,0,27.81,0.8,85,29,29,0
01/03/2022,20:34:16.999,16,0.7,30.3649,-89.0885,2.18571,143.327,151.589,27.7,6.6,91,31,31,0,27.67,6.5,85,29,29,0
01/03/2022,20:34:18.000,16,0.7,30.3649,-89.0885,2.4231,148.647,155.799,27.72,6.1,91,31,31,0,27.7,6.7,85,29,29,0
01/03/2022,20:34:18.999,16,0.7,30.3648,-89.0885,2.1862,153.295,159.873,27.83,0,91,31,31,0,27.81,0,85,29,29,0
01/03/2022,20:34:20.000,16,0.7,30.3648,-89.0885,1.89469,156.91,162.383,27.8,2.2,91,31,31,0,27.81,0.6,85,29,29,0
01/03/2022,20:34:21.000,16,0.7,30.3648,-89.0885,1.8816,160.467,164.112,27.8,2.4,91,31,31,0,27.78,2.4,85,29,29,0
